TRGJNKO128F427B43C	98.7289	X	unknown
TRGJOKF128F92E583C	82.01122	X	rock
TRGJMQH128F93279DD	98.176895	X	rock
TRGJCMA128F9329F8A	111.66144	X	rock
TRGJQWG128F4258BC1	100.03003	X	pop
TRGJYSK128F92E21A8	132.00653	X	unknown
TRGJPTB128F4263E66	101.410034	X	comedy
TRGCUQM128F933A8BA	109.216866	X	pop
TRGCIRN128F422EFEC	149.11848	X	rock
TRGCLAL128F932FC27	129.95624	X	pop
TRGDZLB128E0784FFB	125.93453	X	unknown
TRGDOSA12903CD697C	109.01972	X	unknown
TRGDEMQ12903CD34DA	87.92549	X	pop
TRGDEMZ128F428F6F0	112.29229	X	unknown
TRGVOTJ128F147BE05	111.50372	X	unknown
TRGVJJX128E0783FCC	127.98483	X	world
TRGVXIW128F422B950	116.353424	X	r&b
TRGVBLY12903CADC78	126.99911	X	unknown
TRGVYQB128F426B82A	127.708824	X	unknown
TRGQFAB128F4259E7C	102.040886	X	pop
TRGQOGL128F9304B8E	125.14598	X	unknown
TRGQQAD12903CBD5AE	110.95172	X	unknown
TRGQBDW128F9317AAB	129.99567	X	unknown
TRGQKMP12903D00384	143.00708	X	rock
TRGQKON128F42998BE	129.44368	X	rock
TRGQYCW12903CEA40F	132.00653	X	fitness & workout
TRGXUEQ12903D117DE	124.712265	X	pop
TRGXZBH12903CBCDD6	97.03347	X	unknown
TRGXHMS128F932622C	126.0134	X	electronica/dance
TRGXCED128F92D1428	126.68368	X	rock
TRGXDLL128F14A26B0	141.03564	X	country
TRGEIBH128F92EFAD8	98.76832	X	world
TRGEGMO12903CE35E0	79.17237	X	pop
TRGETEF128F4262DD0	100.38489	X	pop
TRGEDRL128F148B823	131.02081	X	electronic
TRGEQIO128F428E4C5	144.8602	X	pop
TRGBRTG128F92C6FFE	122.898544	X	r&b
TRGBTIM128F427FFF0	69.98554	X	unknown
TRGBHFD128F422A9D3	125.10654	X	techno
TRGKUCI128F4295705	112.01629	X	pop
TRGKGAA128F147706C	127.59054	X	rock
TRGKOKE12903CC042B	128.9311	X	unknown
TRGKPFN128F934264B	100.069466	X	country
TRGLRZX128F932FE6A	139.97108	X	unknown
TRGLTOZ128F425D018	54.923862	X	unknown
TRGLFOX128F4230A69	110.12372	X	rock
TRGLCYM128F423E154	109.966	X	deutsch pop
TRGLCXS128F931124C	128.02426	X	hip-hop
TRGLDYH128F4271A7A	126.2894	X	rock
TRGLQDS128F429F80B	112.68658	X	pop
TRGLLBC12903CE7C0D	143.79564	X	rock
TRGLPXN128F42591A4	99.202034	X	country
TRGYIOD128EF34C3B4	125.22483	X	hip-hop
TRGYGAB128F42A2EA6	96.04776	X	unknown
TRGYJPK128F932EC4F	141.78479	X	unknown
TRGYEKP128F42721ED	125.50083	X	pop
TRGYWLI128F425BEBC	145.01793	X	latin
TRGPGBN128F147321A	126.052826	X	country
TRGPGMU128F1452C44	124.67282	X	pop
TRGPTEJ128F422BAB0	127.98483	X	house
TRGPHCR128F931B629	126.09226	X	r&b
TRGPQJA128F93291EA	97.74319	X	pop
TRGPEGB128F9345179	127.98483	X	pop
TRGWRWU128F146CAC8	127.98483	X	unknown
TRGWIBN128F9349259	84.29807	X	unknown
TRGWSLV128F92CF0AE	128.02426	X	dance
TRGWCQD128E0798C71	124.00254	X	rock
TRGWWRE128E0781CDE	81.10436	X	rock
TRZRTCL128F4228A41	110.557434	X	unknown
TRZRDDD128F4236EB1	96.99404	X	unknown
TRZRQAV128E0782852	107.955154	X	pop
TRZUNPF12903CE20B5	125.973976	X	unknown
TRZUCLX128F930DA12	124.98825	X	comedy
TRZUDGY128F14609BF	98.01918	X	hip-hop
TRZUECX12903CA38AE	124.6334	X	rock
TRZULPZ12903CF6B2B	129.99567	X	pop
TRZULGJ128F4275176	110.00544	X	jazz
TRZIZDN128F1469DE4	81.77465	X	hip-hop
TRZIHYY128F92EA537	148.68477	X	rock
TRZIQIE128F4271A5C	125.973976	X	pop
TRZIECR128E0784FAB	100.108894	X	rock
TRZIBCA128F42288BF	129.91682	X	rock
TRZNFJS128F14947B1	90.2912	X	rock
TRZGNWS128F933DDD0	88.95064	X	reggae
TRZGGWO128F4224688	113.94829	X	unknown
TRZGFRY128F92E5569	123.01683	X	unknown
TRZGOEW128F93407E4	131.9671	X	latin
TRZGMBF128F422BA5C	127.98483	X	dance
TRZGDMB128F9308090	131.06024	X	latin
TRZGQMQ128F92E5105	89.97578	X	pop
TRZGEPU128F42A1B5F	127.98483	X	trance
TRZGKPC128F14A43CB	91.59235	X	r&b
TRZZHVH12903CC0B30	124.51512	X	unknown
TRZZQGM128F9311E60	128.49739	X	pop
TRZZXDI128F92E19E9	127.98483	X	unknown
TRZZPSK128F42A3E4D	90.96149	X	unknown
TRZTADY128F9332D82	129.99567	X	electronic
TRZTERR128F92EFE29	129.99567	X	unknown
TRZTBXM128F4270861	108.9803	X	unknown
TRZTWLJ128F4257750	100.069466	X	pop
TRZSINM128F4264E52	91.000916	X	r&b
TRZSONG128F92FFA4E	101.84375	X	rock
TRZSOSW128F92FDAC5	126.0134	X	pop
TRZSHPN128F92CFEEB	144.97849	X	electronica/dance
TRZSDGD128F93389C8	124.04197	X	dance
TRZSXPG128F93364E8	79.014656	X	rock
TRZSLAK128F149F9B0	130.0351	X	rock
TRZAICS128F147C5F6	124.751686	X	rock
TRZAACW128F426E4FF	61.153564	X	unknown
TRZAHZX128F933B9AA	126.52596	X	unknown
TRZFSMQ128F145E5F3	99.99061	X	classical
TRZFQTX128F426EB76	107.915726	X	folk
TRZFWAK128F4290092	99.99061	X	pop
TRZOXIG128F42739D7	132.00653	X	pop
TRZHUSZ128F149AB33	129.99567	X	electronica/dance
TRZHIJP128E079012F	107.48202	X	r&b
TRZHNBD128F14AA6AD	128.02426	X	electronic
TRZHZLN128F42902CF	127.98483	X	unknown
TRZMZLH12903CEC949	87.53121	X	dance
TRZMHMR128F9310D84	152.90363	X	pop
TRZMJCQ12903D0DD6B	124.98825	X	pop
TRZMPZW128F934B7A4	144.8602	X	other
TRZJZSZ128F4236530	146.7922	X	unknown
TRZJFFH128F14647FC	49.206734	X	classical
TRZJMDT128F147B7FB	142.13963	X	rock
TRZJCEA128F92DF631	98.37404	X	other
TRZJDUP12903CB5084	121.36085	X	pop
TRZJQMJ128E07814AF	98.29518	X	pop
TRZJBNC128F4291BBD	127.98483	X	pop
TRZCFGC128F429E3A0	140.08936	X	unknown
TRZCHMM128F14840CF	127.59054	X	rock
TRZCQJJ128F9310B50	126.92026	X	house
TRZCKEA128F4269FBC	127.98483	X	dance
TRZCPYR128F4287D67	124.120834	X	pop
TRZDHFK128F1473172	126.24996	X	unknown
TRZDMGF128F14655CA	88.04378	X	new age
TRZDMKJ128F4292252	84.14036	X	pop
TRZDCZN128F429C352	124.00254	X	pop
TRZDDXA128F1455851	127.98483	X	pop
TRZDPWW12903D082B2	78.54152	X	unknown
TRZVZRM128F427BE04	130.0351	X	unknown
TRZVPZQ128E078F0E3	123.844826	X	rock
TRZVWBO128F4263A73	112.05572	X	pop
TRZQRND128F92CE275	127.98483	X	unknown
TRZQMJM12903CC5FAF	88.79292	X	rock
TRZQCHZ12903CA7C83	126.052826	X	dance
TRZQVXK128F427E192	126.48654	X	unknown
TRZQEYQ128F92FB5AA	126.99911	X	trance
TRZQBBX128F932D093	100.03003	X	pop
TRZQWQE128F9305CAD	65.29355	X	rock
TRZXFLU12903CADCF8	127.98483	X	electronic
TRZXJZZ128F427AC8B	144.97849	X	unknown
TRZXXGV128F425A195	128.02426	X	pop
TRZXWTR128F93027B2	70.97125	X	country
TRZENSS12903CE6887	130.98138	X	pop
TRZEGQP128F92FAA08	127.98483	X	pop
TRZEZQR12903CDB8A8	124.83055	X	electronic
TRZETQS12903CCF5BD	110.39972	X	unknown
TRZEFZC128F42926CB	130.0351	X	pop
TRZEHAH128F9343536	128.02426	X	latin
TRZEJSA128F92DE1B3	140.32594	X	rock
TRZECNN128F42387C2	139.3008	X	rock
TRZEQSY128E07961F2	126.09226	X	unknown
TRZEBOP128F42B2E23	90.685486	X	r&b
TRZBEEF128F933F442	129.99567	X	fitness & workout
TRZKTQT128F9315B58	96.520905	X	hip-hop
TRZKMMM128EF35640A	115.01285	X	rock
TRZKBMO12903CB3DE0	129.99567	X	unknown
TRZLMZH128F932A7FB	139.97108	X	trance
TRZLJDU128F1474E8B	124.98825	X	unknown
TRZLXTL128F4265A27	110.163155	X	rock
TRZLPPD128F92DBA3E	108.9803	X	new age
TRZYSOA128EF35E2A6	110.00544	X	r&b
TRZYOQL12903CD9A0C	127.51167	X	rock
TRZYHPY128F428FFA5	127.98483	X	pop
TRZYMCE128F4252D7D	125.77683	X	pop
TRZYWUF128F92F0537	125.973976	X	christmas
TRZPJJP128F92E79D9	124.98825	X	house
TRZPDPN128F9316ED0	128.02426	X	unknown
TRZPQLS128F92E226D	90.054634	X	unknown
TRZPQFH128F92E8C49	100.03003	X	new age
TRZPWDL128F4255657	96.99404	X	hip-hop
TRZWGIN128F426A514	145.17563	X	rock
TRZWJKB128F42AF1EC	126.99911	X	country
TRZWVIX128F4270D8B	127.98483	X	unknown
TRZWBGK12903CB0D50	78.46266	X	rock
TRZWWSB128F4291A86	69.90668	X	country
TRTRIPG128F92CF96F	128.97054	X	unknown
TRTRGES128F42660FA	68.960396	X	jazz
TRTRSOZ128F4270680	129.95624	X	rock
TRTRJRT12903D05FC3	142.80994	X	rock
TRTUUVW128F93190C5	130.94196	X	pop
TRTUSHE128F1464844	89.97578	X	pop
TRTUAEM128F92DCDE6	107.28487	X	country
TRTUCHS128F1459CF2	96.28433	X	country
TRTUDEN128F425564E	127.98483	X	unknown
TRTUEZH12903CCA1BB	91.75006	X	hip-hop
TRTUBFC12903CCCEE0	80.355225	X	country
TRTIRFG128F428D2F8	114.77629	X	rock
TRTIGWP128F9338C09	96.244896	X	rock
TRTISLY128E078CA6A	123.01683	X	unknown
TRTIODR128F9311E6E	89.97578	X	r&b
TRTIJVC12903CB59DE	149.98592	X	gospel & religious
TRTIQQX128F4264645	81.38037	X	world
TRTIEPF128F9340ADA	126.99911	X	electronic
TRTILOV128F92F2828	82.48437	X	rock
TRTNFQM128F933E273	98.01918	X	electronic
TRTNMKV128F4295722	144.22934	X	jazz
TRTNWOT128F429728C	99.99061	X	pop
TRTGUHN128F148B0B6	128.02426	X	pop
TRTGUWJ128F146EC54	124.00254	X	rock
TRTZIUX128F4240C17	100.8186	X	rock
TRTZNQZ12903CD044C	86.74264	X	classical
TRTZAKQ128F42BA7B6	122.97741	X	hip-hop
TRTZOLD128F14992B1	112.92314	X	rock
TRTZJUU128F4284223	122.898544	X	rock
TRTZYRL128F92FC3AF	83.627785	X	country
TRTTRRJ128E07920B5	97.38833	X	pop
TRTTUGT128F429643C	98.57118	X	rock
TRTTGVF128F4263953	90.724915	X	pop
TRTTCHQ128F1477601	70.22211	X	pop
TRTTQOZ128F424D131	126.95968	X	electronica/dance
TRTTEOB128F426A3F0	126.88081	X	soundtrack
TRTTLDJ128F428765E	125.067116	X	techno
TRTTLJM128F149EE44	99.754036	X	unknown
TRTTYTJ128F933FD8E	109.69001	X	lounge
TRTTPCH128F14A2B55	98.176895	X	country
TRTTPXD128F4261A4B	127.98483	X	dance
TRTSUCY128F92F4863	91.04034	X	rock
TRTSNLP12903CFA6A9	143.0465	X	rock
TRTSZZK128F1470FC0	87.88606	X	rock
TRTSATJ128F92F7A7C	123.64769	X	pop
TRTSXNB128F147A69C	126.0134	X	electronica/dance
TRTARLR128E0792057	124.9094	X	country
TRTASXP128F92CBF41	101.6466	X	rock
TRTADKK12903CCD4C2	126.0134	X	rock
TRTFFUT12903CA004E	65.45126	X	unknown
TRTFMNP128F92F8269	113.98772	X	rock
TRTFKHN128F92CB71A	101.01575	X	unknown
TRTFKYV12903CB49AF	124.94882	X	unknown
TRTFPHQ128F4264E7E	91.000916	X	r&b
TRTONJG128F4260A27	122.898544	X	pop
TRTODYW128F4282A13	110.99115	X	rock
TRTOVEP12903D09375	126.99911	X	unknown
TRTOVEB128F42871F7	80.986084	X	jazz
TRTOEDQ128F933A11D	99.28089	X	unknown
TRTOYXE128F42A1CE2	88.714066	X	unknown
TRTOWPU128F930E48B	113.002	X	gospel & religious
TRTHIBB128F92FA0E8	137.99965	X	trance
TRTHONP128F931CE53	127.94539	X	electronica/dance
TRTHKCI128F14892CC	141.58765	X	rock
TRTMUVU128F14694F1	101.84375	X	unknown
TRTMIXZ128F9312211	127.98483	X	unknown
TRTMFYY128F42387C9	127.98483	X	unknown
TRTMVFE128F9308E6C	127.98483	X	dance
TRTJRWV128F9341CAB	59.10328	X	unknown
TRTJRKR128F1458624	99.04433	X	reggae
TRTJGQX128F92FEC21	89.02949	X	unknown
TRTJAVR128F9315EDD	102.15918	X	unknown
TRTJDAN128E0784904	108.46773	X	pop
TRTJEDK128F42AC54D	98.96547	X	country
TRTJEUO128F92FE5BF	130.19283	X	hi-nrg disco
TRTCTEM128F9323B84	127.98483	X	unknown
TRTCMKQ128E079654D	81.02551	X	electronic
TRTCWJH128EF34DD35	83.11522	X	pop
TRTDXMX128F4284CB3	139.97108	X	rock
TRTDXUD128F429DB4F	129.95624	X	pop
TRTDEZB128F427018C	111.779724	X	r&b
TRTDPGT128F42659F0	73.61296	X	pop
TRTVUAY12903CBEC08	89.58149	X	unknown
TRTVXZO128F92F4D01	128.02426	X	trance
TRTVEGG128F424C83A	129.95624	X	dance
TRTVBIA128F14ACF89	96.481476	X	unknown
TRTQRGO128F42825F9	82.99693	X	pop
TRTQKDO128F149DB37	99.7146	X	unknown
TRTXGZK128F428F953	82.52379	X	unknown
TRTXSUW12903CBD6E1	128.02426	X	dance
TRTXAEL128E07930C6	111.97686	X	rock
TRTXFEC128F42530AC	126.0134	X	unknown
TRTXHUR12903CE2168	129.99567	X	unknown
TRTXJIT128F4266313	91.986626	X	pop
TRTXBTF128F4297BF7	88.59578	X	latin
TRTEJUT12903CEB9F2	89.81806	X	rock
TRTEVDJ128F932F000	84.14036	X	latin
TRTEEXF128F92E26B6	125.30368	X	rock
TRTBOIW128F424D514	111.109436	X	rock
TRTBXAG128F1484C94	88.55635	X	rock
TRTBLYV128F930C455	126.0134	X	pop
TRTBYLT128F92DA58A	123.213974	X	pop
TRTKAZH128F4226F60	124.94882	X	electronic
TRTKFEA128F14AA6B3	124.51512	X	unknown
TRTKCKS128F932C83F	129.0494	X	unknown
TRTKLUU128F428578E	91.986626	X	pop
TRTLNTN128F14927B4	129.99567	X	dance
TRTLFHT128F148A281	88.00435	X	world
TRTLVCP128F14A5639	65.09641	X	r&b
TRTLESI128F427DA1A	130.0351	X	unknown
TRTLLHX128F148E70A	127.98483	X	unknown
TRTYTGY128F423499F	102.080315	X	unknown
TRTYJYN128F14A6E0E	150.26192	X	techno
TRTYVBF12903CEC75B	89.97578	X	unknown
TRTYQFF128F92F3459	127.3934	X	r&b
TRTYXPS128F4296094	124.98825	X	rock
TRTYPWK128F92E9953	127.98483	X	unknown
TRTPRTU12903CBEF22	128.06367	X	electronica/dance
TRTPUEO128F42316EA	83.90379	X	pop
TRTPNMW128F933BD51	132.00653	X	easy listening
TRTPZXO128F9343675	127.74825	X	unknown
TRTPOLU12903CE768A	141.70592	X	unknown
TRTPHOW128F42690BF	79.56666	X	latin
TRTPVPD128F92E252E	129.99567	X	pop
TRTPXBU128F42A154E	123.88427	X	pop
TRTPXWT128F92FE179	150.57735	X	rock
TRTPBJZ128F14A5987	76.41238	X	folk
TRTPWUS12903D088F3	127.98483	X	unknown
TRTWUTH128F92F28DD	126.0134	X	pop
TRTWTDO128F92FC6F4	122.583115	X	unknown
TRTWDJA128F146AE0E	60.562134	X	rock
TRTWBDB128EF34300F	123.60826	X	pop
TRSRXPV12903CCAA52	109.57173	X	comedy
TRSRBMU128F423C54B	96.32376	X	unknown
TRSRPZM128F93225CD	79.645515	X	country
TRSRWIM128F424313B	124.86998	X	pop
TRSUZHT128F93129D2	110.59686	X	unknown
TRSUOWP128F93499B1	127.98483	X	pop
TRSUCCG128F4267F5E	89.699776	X	rock
TRSUBHY128F9347C56	124.9094	X	latin
TRSUWZF12903CB3C10	102.43517	X	idm, breakcore, dubstep, grime
TRSIZVO128F149C300	125.067116	X	country
TRSISJL128F426882D	91.15863	X	unknown
TRSIHXI128F931F38A	123.96312	X	rock
TRSIMFE128F9344439	127.19624	X	unknown
TRSIDFZ128F92E6670	127.98483	X	world
TRSIVCC128F9342594	112.64714	X	pop-jazz
TRSIXFR12903CFE6C7	125.02769	X	unknown
TRSILYV12903CE0953	123.01683	X	rock
TRSILDD128F4268AB7	126.88081	X	rock
TRSNRRL128F4280E31	82.60265	X	unknown
TRSNUTY12903D01857	97.97975	X	unknown
TRSNMJL128F4276813	91.000916	X	rock
TRSNJQT12903CC0831	111.858574	X	rock
TRSNLOJ128F9338C05	123.96312	X	unknown
TRSNYXE128F42AE163	126.09226	X	pop
TRSNPUK128F14697E1	91.04034	X	unknown
TRSGZHQ128F4290B59	138.90651	X	dance
TRSGFMU128F9316886	70.576965	X	easy listening
TRSGMYK128F42ACE11	126.64426	X	pop
TRSGEQI12903CB23EA	89.14777	X	jazz
TRSGPTZ128F931C5C1	127.98483	X	rock
TRSZNIY128F14A437E	124.94882	X	country
TRSZGFS128E0794404	80.43408	X	pop
TRSZALP128F92DFDE0	129.0494	X	pop
TRSZMOV128F92E5941	112.96257	X	country
TRSZDWD128F92DDEB5	129.91682	X	unknown
TRSZVLX12903CAB6AF	130.07454	X	unknown
TRSZPMX12903CB3446	90.409485	X	pop
TRSTUJP128F932C9CA	127.03854	X	rock
TRSTZNY128F93134B3	125.973976	X	progressive/electro
TRSTTDU128F4272F02	65.29355	X	pop
TRSTOTS128EF3456D8	124.98825	X	pop
TRSTCQE128F9308EA3	124.00254	X	unknown
TRSTDEV128F92FA51C	110.00544	X	pop
TRSSURL128F4279A2B	60.088993	X	rock
TRSSSJW128F146D5DC	80.986084	X	rock
TRSSHIQ128F934102E	124.00254	X	rock
TRSSMBI128F9342CDA	121.24255	X	rock
TRSSJSB12903CD7ACD	132.55852	X	rock
TRSSEPA128F42BC2BF	100.89746	X	country
TRSSESO128F42A1E57	127.03854	X	pop
TRSSBKO128F148B3C6	124.59397	X	other
TRSAIPX128F9336A0A	129.99567	X	pop
TRSAGHG128F4269006	81.41979	X	latin
TRSAORB128F92E609F	123.72654	X	house
TRSAMWU128F42636B8	126.0134	X	house
TRSALTB128F9310910	99.95118	X	unknown
TRSFFQJ128F9328ED4	146.00363	X	soundtrack
TRSFCMC128F92C3222	70.45869	X	country
TRSOZAG128F428F594	127.98483	X	dance
TRSOSOC128F933903D	129.00996	X	rock
TRSODYD128F42698C2	108.270584	X	gospel & religious
TRSOVAM128E07859C8	83.35179	X	rock
TRSOVZX128F93609D4	99.7146	X	pop
TRSHJHO128F930D504	127.98483	X	dance
TRSHVHQ128F42A06B5	89.97578	X	unknown
TRSMRGH128F428DF98	142.45506	X	unknown
TRSMUQS128F42994D6	125.77683	X	rock
TRSMGBP128F42AF375	97.97975	X	pop
TRSMMJZ128F4293276	127.98483	X	r&b
TRSMQCL128F426A7CC	89.97578	X	pop
TRSMXAB128E078F394	82.957504	X	hip-hop
TRSJGTX12903CA76A7	127.03854	X	unknown
TRSJEOL128F42AA6A6	129.95624	X	latin
TRSJBMA128F92E270A	124.98825	X	latin
TRSJWWL128F4288412	129.99567	X	unknown
TRSCGPE128F9342500	128.02426	X	trance
TRSCFBS128F149BF8A	122.30713	X	rock
TRSCMEF12903D00DB9	126.56539	X	rock
TRSCMPL128F4256673	124.59397	X	unknown
TRSCVRN128F932C04D	129.99567	X	pop
TRSDUVX128F42568A6	88.00435	X	rock
TRSDAHD128F930EFC6	100.108894	X	pop
TRSDFLT128E0784590	129.99567	X	r&b
TRSDMEN128F428C9AD	90.17292	X	jazz
TRSDCAE128F933060E	125.973976	X	unknown
TRSDPFJ128EF35863B	80.986084	X	pop
TRSDWDN128F4274C03	79.80323	X	hit singles
TRSVQGR128F4292D0A	59.89185	X	r&b
TRSQISQ128F4281E93	79.68494	X	hit singles
TRSQTAE128F92F2051	121.95226	X	folk
TRSQFGJ128F93059EF	124.791115	X	rock
TRSQCFE128F9337C02	128.73396	X	pop
TRSQBCK12903D080B2	98.65004	X	rock
TRSQBTH12903CA0B74	127.98483	X	house
TRSQYDF128F9347F1F	146.98935	X	pop
TRSXUZT128F425DB72	147.54135	X	pop
TRSXNRY12903CB0A6F	127.98483	X	dance
TRSXTRQ128F4296AD7	124.081406	X	unknown
TRSXCSD128EF348C81	96.205475	X	rock
TRSXQHK12903CFE8A1	89.54207	X	unknown
TRSXXGN128F4276A6E	127.03854	X	unknown
TRSENWB128F9329E43	127.98483	X	unknown
TRSENGH128F4267C02	79.88209	X	jazz
TRSENXX12903D089C1	121.912834	X	unknown
TRSETGY12903CB2B61	129.99567	X	unknown
TRSESES128F92E2F17	108.07344	X	unknown
TRSEKRS12903CBB4FF	144.38707	X	rock
TRSBNQD128E0781211	113.15971	X	rock
TRSBZKD128F93381AE	83.11522	X	unknown
TRSBJWT128F933AAAB	89.97578	X	rock
TRSBQEB128F14770BE	112.84429	X	pop
TRSBENT128F92E2E04	110.20258	X	rock
TRSBPXP128F92D4612	106.02316	X	country
TRSKIQP128F92F141F	127.3934	X	rock
TRSKNHF128F149CAF8	123.64769	X	pop
TRSKGLZ128F92FD606	124.751686	X	pop
TRSKFKE12903CB14B8	89.97578	X	unknown
TRSKONV128F92E73F7	127.86654	X	country
TRSKCJL128F1477A2E	97.112335	X	r&b
TRSKCIQ128F428358E	124.751686	X	pop
TRSKQWK128F148A285	89.97578	X	world
TRSKQUM128F428FD75	142.37622	X	pop
TRSKBUE128F146A8DD	128.77338	X	pop
TRSKKGN128F4298D44	144.18993	X	unknown
TRSLRYV128F92E661A	108.66487	X	pop
TRSLMJO128F149BBBC	124.98825	X	unknown
TRSLCDZ128E07847D6	67.18612	X	rock
TRSLQQR128F422AA6A	127.98483	X	unknown
TRSYUUW128F4296C17	128.85225	X	country
TRSYITU128E078C214	64.34727	X	rock
TRSYTAN128F92F6C31	129.95624	X	unknown
TRSYJWO128F92D6F47	64.741554	X	unknown
TRSYQXF128F4261D3F	98.96547	X	country
TRSPTAT128F146A5D6	95.259186	X	unknown
TRSPTWX128F9348826	99.04433	X	reggae
TRSPMWT128F93033D8	140.99622	X	electronica/dance
TRSPCKL128F931CC84	127.98483	X	house
TRSPQGI128F14A9BCB	126.0134	X	unknown
TRSWRPC128F4280383	127.787674	X	pop
TRSWXYH128F424B901	130.3111	X	pop
TRSWWQD12903CE26E5	146.94992	X	pop
TRARUPU128F9309CE6	127.98483	X	dance
TRARIRU128F9312C11	91.000916	X	rock
TRARQNM128F92E1E52	138.66994	X	latin
TRARXLM128EF33FE9F	124.98825	X	unknown
TRARYMD128F92D35C2	126.80197	X	unknown
TRARPQA128F9313942	149.98592	X	dance
TRAUFNY128F9308217	126.0134	X	unknown
TRAUDXJ128F9351E71	109.45344	X	country
TRAUVUF128F148D1AA	111.03058	X	rock
TRAUYGJ128E0798505	149.55219	X	unknown
TRAICTQ128F4282233	123.88427	X	unknown
TRAIBBL128F424F0A1	95.180336	X	r&b
TRAIWXX128F1461FE9	140.99622	X	dance
TRANSAK12903D08FB7	97.70376	X	reggae
TRANOZY128F92DEF12	129.99567	X	rock
TRANQNS128F42739D1	125.973976	X	dance
TRANQIY12903CDE0ED	130.35052	X	dance
TRANXPW12903CD2CCA	128.02426	X	unknown
TRANKTK128E07921D9	141.6665	X	rock
TRANPKC128F93486B9	73.69181	X	pop
TRANWBX128F92FD60F	107.955154	X	rock
TRAGUYM128E0784428	112.84429	X	pop
TRAGNBL128F92F2BC3	125.973976	X	techno
TRAGNKX128F92FCAD3	107.955154	X	rock
TRAGHBO128F92D8C9E	69.90668	X	unknown
TRAGMXD128F148B6F6	112.804855	X	rock
TRAGCPC128F423F990	131.06024	X	unknown
TRAGVSG128F42782F2	90.44891	X	country
TRAZTBZ128F4274A59	74.59867	X	rock
TRAZASM128F932FBEE	123.60826	X	rock
TRAZFIJ128F42778AF	100.30603	X	rock
TRAZJJC128F42BCAEC	74.00724	X	country
TRAZDHV128F931F016	126.99911	X	unknown
TRAZQSW128F9308F88	110.00544	X	unknown
TRAZEYE12903CE899D	127.98483	X	unknown
TRATTTF128F42621FE	142.45506	X	country
TRATFNI12903CEF67A	125.973976	X	rock
TRATMIZ128F428E152	78.50209	X	rock
TRATDLH128F93384B0	130.98138	X	pop
TRASUWA128F933E6F7	81.10436	X	rock
TRASZQH128F92F18CF	126.99911	X	unknown
TRASFVS12903CB1071	98.92603	X	electronic
TRASQIB128F426693D	99.872314	X	pop
TRAAMLX12903CF5B92	127.98483	X	dance
TRAAXWM128F428A0F1	83.50951	X	hip-hop
TRAAPPQ128F14961F5	124.081406	X	rock
TRAFAWA128E0798D56	111.898	X	rock
TRAFFFL128E0783CC1	111.97686	X	rock
TRAFFTR12903CF1602	126.56539	X	other
TRAFOZW128F92F1594	148.01448	X	unknown
TRAFMGH128C719646F	88.083206	X	hip-hop
TRAFJFW128F1488FDC	110.12372	X	unknown
TRAFEPC128F4237505	99.872314	X	unknown
TRAFYGA128F425A92C	124.83055	X	pop
TRAFYRJ128F4278ED4	109.01972	X	latin
TRAOGUP128F426BCDB	98.13747	X	latin
TRAOFBZ128F424E884	96.95462	X	unknown
TRAOHJX128F92EF67A	122.97741	X	rock
TRAOMMX128F92E4E60	130.0351	X	pop
TRAOCHX128F42A00AE	145.29391	X	unknown
TRAOVNR128F4275781	147.38362	X	pop
TRAOEDK128E07814F1	101.80431	X	pop
TRAOPXS128F4227C08	139.97108	X	unknown
TRAHOOM128F427F234	77.082664	X	jazz
TRAHQST128F425CBE6	64.6627	X	world
TRAHLBO128F9340FEE	127.98483	X	pop
TRAMUHK128F146548D	91.000916	X	rock
TRAMNNN128F42BBA86	128.9311	X	jazz
TRAMJWO128EF343C19	90.054634	X	pop
TRAMPCD12903CBEB0E	73.96781	X	pop
TRAJGCP128F92DF6C9	128.18196	X	pop
TRAJZLQ128F424E12B	95.49576	X	rock
TRAJTZA128F92EDC0A	127.98483	X	jazz
TRAJDVB128F9341034	127.98483	X	pop
TRAJXFF128F425C2DD	98.29518	X	r&b
TRAJKQZ128F1465490	99.0049	X	rock
TRAJPPO128F428AEB1	143.95335	X	dance
TRACYOR128F427FB1D	139.65565	X	latin
TRACYCJ128F9309246	111.07001	X	pop
TRACWGP12903CA4553	109.138016	X	mpb
TRADIKH128F42793CB	108.62544	X	pop
TRADFPY128F92D2B4E	64.26841	X	unknown
TRADOZB128F42312BB	124.160255	X	unknown
TRADCQI128F42664A8	126.0134	X	electronica/dance
TRADDXS12903CEDB38	128.1031	X	pop
TRADYDU128F1484B2C	113.120285	X	pop
TRADPNM128F933F8EA	129.99567	X	unknown
TRAVULK128F4232387	89.22664	X	unknown
TRAVIAA128F42A5C6C	129.99567	X	unknown
TRAVOPU128F9360B7D	128.02426	X	rock
TRAVPOX128F1486662	89.699776	X	r&b
TRAQUZT128F426A255	124.98825	X	rock
TRAQASS128F933CEC7	124.67282	X	r&b
TRAQMJQ128EF346155	129.0494	X	electronic
TRAQJIO128F93352BA	126.24996	X	latin
TRAQJED128F1462A82	98.29518	X	pop
TRAQCNO128F9335B92	110.83344	X	unknown
TRAQKCT128F426C28F	110.163155	X	unknown
TRAQKRZ128E0782343	90.48835	X	hip-hop
TRAQYRX128F42A65A7	125.973976	X	pop
TRAXTFA128E0792E8B	129.56197	X	pop
TRAXAXV128F9348B4E	121.912834	X	rock
TRAXCDU128F9311F53	128.02426	X	unknown
TRAXDWT128F9305A6B	109.57173	X	unknown
