# made with dump_hainsworth_to_text.m
# 1=idx
# 2=artist
# 3=title
# 4=bpm1
# 5=style
# 6=bigstyle
# 7=tempocond
# 8=difficulty
# 9=subdiv
# 10=bpm2
# 11=beats
# 12=idx of downbeats in beats
070.wav 	<sep>	 Johnny Collins 	<sep>	 Leave her Johnny 	<sep>	 68.5453 	<sep>	 Folk	<sep>	 Folk	<sep>	 rubato (Rub)	<sep>	 2	<sep>	 div by 2	<sep>	 97.0304	<sep>	 15259,42529,70340,101445,126393,153173,180118,206982,234703,268972,296783,326580,350594,380924,409063,436711,465864,492334,522028,551517,576284,604081,632003,657792,686598,715733,742076,769510,796992,823003,854125,877856,905270,929413,957112,983459,1010142,1038853,1069129,1093528,1120264,1147523,1174344,1201239,1228819,1257183,1288304,1312058,1337999,1364068,1390704,1418988,1444848,1470448,1499335,1523202,1550984,1578795,1603169,1630844,1658775,1685278,1715664,1743475,1768637,1799096,1824921,1853394,1882529,1909677,1936826,1963313,1991123,2016948,2043434,2073231,2099056,2126204,2154479,2180303,2205406,2231095,2259100,2287573,2312735,2343195,2369019,2396168,2423014,2451549,2478146,2507411,2533235,2560185,2586672,2611172,2635672,2662821,2688788,2717118,2742942,2772740,2801213,2828361,2852199,2878702,2907158,2935631,2961471,2988876,3014939 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110 
071.wav 	<sep>	 Clannad 	<sep>	 An Gabhan Ben 	<sep>	 60.9292 	<sep>	 Folk	<sep>	 Folk	<sep>	 none	<sep>	 1	<sep>	 div by 3 (triplet)	<sep>	 108.7848	<sep>	 16009,40332,64367,89698,115566,141897,165257,190607,214684,239404,263590,288175,310985,334059,358122,381751,407364,429877,453760,477885,501997,525999,550776,574454,598858,621714,646899,670760,694031,716492,738925,762269,784740,810082,833514,857108,881057,905739,930072,955731,979951,1004786,1028812,1052984,1076825,1101092,1124261,1147890,1172360,1196786,1221399,1245407,1268806,1293611,1316624,1340323,1365832,1390885,1416556,1440455,1465762,1489790,1514289,1538688,1562422,1586101,1610688,1637456,1659961,1683407,1708106,1731475,1755613,1778490,1802936,1827916,1852526,1876975,1901860,1924935,1948900,1973557,1996028,2020819,2044880,2070012,2094114,2118150,2142060,2165355,2189617,2212591,2237664,2261086,2285675,2309437,2332800,2356126,2380441,2404105,2428640,2452603,2476473,2500499,2525691,2549600,2573614,2597467,2620513,2643587,2667244 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110 
072.wav 	<sep>	 Altan 	<sep>	 An Grinan 	<sep>	 60.2790 	<sep>	 Folk	<sep>	 Folk	<sep>	 none	<sep>	 1	<sep>	 div by 3 (triplet)	<sep>	 130.8279	<sep>	 520,20745,40970,60832,82144,102797,123216,142492,161415,181520,200674,220508,240747,261721,281516,302189,320828,341088,362110,382658,402624,422920,443142,462438,482924,503206,523335,542154,561563,582082,602170,622848,643720,664213,684739,704735,724199,744265,764289,784301,805449,825912,846253,866208,886112,906061,925940,947299,967337,987580,1007171,1026630,1047101,1068394,1088420,1107857,1128939,1150348,1169521,1189426,1208909,1229661,1249706,1269584,1288877,1311081,1331129,1351723,1372160,1392640,1412876,1432659,1452690,1473417,1492961,1513115,1533920,1554505,1574552,1594066,1614282,1635046,1655308,1675823,1696559,1716416,1736439,1757519,1777453,1797092,1817136,1838474,1858625,1878987,1898914,1920119,1940392,1960878,1980329,2000468,2020335,2040122,2060644,2082550,2103087,2123118,2143549,2163446,2183352,2204157,2223957,2244079,2264485,2285221,2305911,2326788,2345857,2365836,2385901,2407223,2427117,2448181,2467687,2488053,2508900,2528681,2548560,2567919,2588323,2609708,2629974,2650000 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110,114,118,122,126,130 
073.wav 	<sep>	 Lord Beginner 	<sep>	 Mix up Matrimony 	<sep>	 55.8208 	<sep>	 Folk2	<sep>	 Folk	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 77.2873	<sep>	 30115,64351,98915,134432,168913,202965,237274,272106,305158,338061,371989,406519,440778,474748,508985,543174,576674,610834,644410,679386,714078,748810,783900,817897,852389,887406,921281,956552,992267,1027359,1060335,1093873,1125489,1159110,1194135,1228999,1261232,1298138,1332115,1366039,1397961,1433554,1467016,1500866,1534917,1570157,1604908,1640171,1672616,1708075,1741097,1775996,1811229,1844932,1878495,1911780,1945751,1979388,2012823,2047052,2081030,2116159,2149378,2183540,2217356,2252806,2287771,2322271,2355809,2392121,2426628 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69 
074.wav 	<sep>	 Lord Kitchener 	<sep>	 The Underground Train 	<sep>	 48.4833 	<sep>	 Folk2	<sep>	 Folk	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 91.5556	<sep>	 23977,52877,81777,108729,140513,168985,198640,227703,257268,285830,315395,345745,374263,403254,432756,461760,492109,519925,548962,578724,608798,638316,665617,693969,723016,751180,780466,809732,838790,867672,896883,924401,950705,979220,1007087,1035190,1062388,1090182,1118869,1146952,1175005,1203304,1231332,1259789,1287212,1315604,1344544,1372659,1401320,1430971,1460468,1489002,1518050,1546603,1576154,1603816,1631995,1660290,1688358,1716482,1744167,1772638,1800277,1827536,1854651,1882576,1910475,1938061,1965549,1993211,2020696,2048972,2077441,2104810 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72 
075.wav 	<sep>	 Johnny Collins 	<sep>	 Goodbye Fare Thee Well 	<sep>	 47.0901 	<sep>	 Folk	<sep>	 Folk	<sep>	 none	<sep>	 1	<sep>	 div by 3 (triplet)	<sep>	 60.6342	<sep>	 134,43773,87412,128860,172614,217126,260601,305281,346601,390207,431871,474654,519552,563782,607725,649887,693662,736664,778128,820883,862353,907940,950754,995887,1037621,1081741,1124965,1167161,1211750,1257031,1302291,1345465,1389424,1432600,1476678,1520160,1564335,1609312,1654167,1697988,1740809,1788308,1831839,1876412,1917465,1961584,2007282,2051155 	<sep>	 2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48 
076.wav 	<sep>	 Robert Johnson 	<sep>	 Crossroad Blues 	<sep>	 51.3625 	<sep>	 Jazz	<sep>	 Jazz	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 89.8143	<sep>	 12352,41813,72340,101432,132976,161865,192736,222878,250949,281173,311368,341233,371786,403061,433224,464839,493946,523935,553923,585676,614783,645070,675841,705131,735161,766491,796920,828673,858662,889288,918435,948660,978176,1007724,1037673,1066819,1096807,1126355,1155021,1185891,1215880,1244143,1272175,1303641,1334002,1363884,1393167,1420950,1450498,1477841,1507388,1537149,1565161,1592481,1620616,1651088,1682001,1711785,1740566,1770535,1798896,1828003,1857508,1885133,1914312,1941041,1968863,1995554,2022930,2049706,2079462,2107603,2137315,2166443,2194222,2223432,2251373 	<sep>	 3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63,67,71,75 
077.wav 	<sep>	 Woody Guthrie 	<sep>	 Little Black Train 	<sep>	 44.9539 	<sep>	 Jazz	<sep>	 Jazz	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 106.0797	<sep>	 6423,31367,58789,85270,112979,137777,163458,189393,214090,239170,264805,288539,314618,340537,363759,388948,414265,440148,465119,490764,514902,542081,568379,593872,618476,644311,669299,694191,718994,744388,770383,796654,823617,848518,874795,900440,925543,949787,974883,999336,1024729,1048662,1073869,1100388,1126081,1150702,1175707,1200750,1225593,1250534,1273903,1297907,1322519,1346868,1370021,1394577,1418720,1442557,1466506,1490442,1513965,1539040,1563330,1587065,1610691,1633611,1657931,1681569,1707491,1732387,1756572,1781224,1805704,1829671,1854642,1880137,1905540,1929749,1954009,1976961 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77 
078.wav 	<sep>	 John Lee Hooker 	<sep>	 Boom Boom 	<sep>	 46.5328 	<sep>	 Jazz	<sep>	 Jazz	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 155.6007	<sep>	 8752,25757,42762,58909,75150,92960,110228,126156,143702,161952,179340,195908,213042,229631,245385,260656,277758,295508,311905,328672,345224,362462,378994,394828,411079,429130,444656,460630,476511,493420,509336,525939,542198,559761,577265,594538,611021,627610,643617,658919,674872,691906,708627,725523,741510,757699,774704,790161,807007,824948,839883,856442,872932,890066,905807,921005,939036,956409,972652,989196,1006514,1023164,1039189,1054581,1071183,1088003,1105452,1122034,1137253,1154186,1170930,1187016,1204089,1221173,1237417,1254210,1270884,1287724,1304528,1319965,1336638,1353229,1369005,1384372,1400817,1417168,1434545,1449969,1467503,1483807,1499566,1516733,1531558,1547917,1563533,1579976,1596890,1613488,1630191,1646683,1662723,1678533,1694825,1710092,1727009,1743708,1759160,1775629,1791954,1807795,1823691,1840306,1856192,1871785,1887613,1903141,1919046,1934696,1950934,1967150,1983615,2000155,2015655,2032445,2049360 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110,114,118,122 
079.wav 	<sep>	 The Beach Boys 	<sep>	 Good Vibrations 	<sep>	 51.4554 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 2	<sep>	 swing 8ths	<sep>	 151.6210	<sep>	 11839,29290,46741,64192,81643,96611,113953,130471,147155,164776,183285,202526,219965,235893,253514,270337,286988,303380,320802,338823,355488,371970,390149,408390,425290,442582,460071,477953,494694,511767,528555,546436,562487,579594,596234,613406,631078,646651,663826,682223,699726,716713,734098,751871,769583,786828,804998,823401,840751,858202,875277,892689,910519,928268,945802,962905,980448,998624,1015712,1034347,1052303,1070031,1087750,1105911,1124028,1140737,1158394,1176133,1193582,1210163,1228838,1247308,1264376,1282399,1299750,1317615,1334820,1352069,1369724,1387725,1404658,1422727,1439471,1458251,1475463,1493352,1510616,1528227,1545303,1563889,1580960,1598456,1614943,1632334,1650180,1669363,1686008,1703472,1721145,1739575,1756235,1774352,1793107,1810988,1828018,1845746,1862984,1881452,1897751,1914244,1931649,1949613,1967063,1985651,2002495,2019734,2036119,2054613,2071320,2088147,2105937,2123007,2140319,2158033,2174763,2192162,2209052,2227249,2245617 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108,112,116,120,124,128 
080.wav 	<sep>	 The Monkeys 	<sep>	 Daydream Believer 	<sep>	 53.3130 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 126.2305	<sep>	 9088,30050,49245,68096,89993,111462,131829,153945,175684,196803,217107,238541,260585,282494,302997,323367,344660,364243,384577,404976,428232,448823,470800,493199,514626,535757,555998,576924,597971,619560,639403,660672,681836,702936,723581,744082,765814,787099,808649,830181,852365,874026,894870,915421,935890,957566,978530,999738,1021089,1040644,1061550,1082525,1104614,1124436,1145653,1165647,1187829,1208381,1228141,1249898,1271144,1291722,1313232,1334714,1356337,1377039,1397191,1417988,1439466,1460344,1481216,1501327,1522384,1542442,1563117,1583641,1605527,1626131,1646999,1668283,1688111,1707560,1728310,1748043,1769858,1790972,1811910,1832103,1853932,1874608,1895148,1915583,1935947,1955321,1978523,2000292,2021675,2042278,2062384,2082916,2105213,2127161,2148048,2168251,2188975,2209665,2230177,2252637,2274132,2293918,2314878,2335831 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109 
081.wav 	<sep>	 Mamas and Papas 	<sep>	 California Dreaming 	<sep>	 55.1706 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 112.1486	<sep>	 14084,37678,61272,83674,108349,130778,154621,177741,203418,226699,249878,272890,298058,321504,344764,368723,392313,416092,440353,464196,488063,511287,535852,558880,582618,605256,629232,652713,675780,699141,721988,745927,769266,792664,816349,838854,862305,885529,909228,934195,957810,981695,1005177,1029262,1054073,1077320,1101155,1124260,1147886,1171058,1193939,1217327,1241894,1266226,1288542,1311377,1335879,1358808,1381894,1405454,1429601,1454879,1478441,1501655,1525293,1549211,1572614,1596210,1620017,1643011,1665828,1689636,1714277,1738003,1760866,1785902,1809574,1833057,1856716,1879926,1903894,1926869,1949807,1973814,1997826,2021541,2046021,2068633,2091994,2115080,2138590,2163167,2187200,2209698,2233422,2256566,2280257,2304286,2327578,2350601,2373739,2397022,2420641 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101 
082.wav 	<sep>	 The Kinks 	<sep>	 Waterloo Sunset 	<sep>	 55.2875 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 4	<sep>	 106.7522	<sep>	 2675,27461,50544,73596,99682,124131,148236,172907,197053,222581,245639,270770,295893,320767,344360,369519,394479,420361,445245,469175,494632,521260,547143,571790,597980,624031,646392,672108,696609,722808,747749,772318,798005,822064,846027,871516,897938,923171,948425,974523,999157,1023483,1048402,1072374,1098118,1124165,1149572,1174758,1199876,1224603,1248948,1274490,1300654,1324857,1350091,1375590,1400316,1425177,1448900,1473205,1498976,1524949,1550343,1574614,1599854,1623827,1647020,1671927,1696651,1721764,1746767,1771388,1795933,1820643,1844570,1869166,1894001,1918135,1942262,1966093,1989561,2012737,2036615,2059835,2085891,2111736,2135262,2159120,2184556,2208412,2232880,2257186,2282511,2308486,2331858,2356834,2381183,2406953 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97 
083.wav 	<sep>	 Garry Puckett and Union Gap 	<sep>	 Young Girl 	<sep>	 56.6567 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 118.8821	<sep>	 636,37712,60923,85966,109787,134178,158041,180029,202629,226052,249193,270428,293028,314406,337006,358995,380984,402973,427328,449525,470999,491846,514175,536557,558906,581263,603493,625912,648383,668000,689378,711367,736426,756567,777945,801766,824003,845133,869041,890196,912911,935837,957365,979929,1001983,1023943,1045482,1067017,1089495,1111950,1133950,1156927,1177413,1201585,1222920,1244618,1265485,1288438,1311132,1332448,1354907,1377409,1399210,1421700,1444259,1467318,1490218,1511439,1533861,1556011,1577880,1600130,1622253,1646093,1668388,1690649,1713037,1734927,1756839,1778319,1800695,1822878,1845173,1866932,1890565,1912692,1935040,1958384,1980927,2002664,2024695,2048506,2069172,2092873,2113794,2136729,2160316,2183518,2205613,2228007,2250916,2273748,2295986,2317187,2339254,2361057,2383548,2405437,2427041,2449469,2472680,2494058 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109 
084.wav 	<sep>	 The Troggs 	<sep>	 Love is All Around 	<sep>	 56.5638 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 96.4192	<sep>	 928,28371,58293,87136,115674,144836,173484,202783,230717,259743,289290,317522,346311,374840,404125,433543,462652,492072,518956,546482,576234,603524,632538,659134,687123,715802,741341,769670,798159,825471,852419,880051,907407,934380,962851,989400,1016704,1043504,1071511,1098508,1125180,1150229,1177066,1205533,1233665,1261503,1289668,1316395,1343073,1370555,1397037,1424502,1452815,1479428,1507069,1534363,1560784,1586840,1614765,1640678,1668034,1695030,1722862,1749148,1777908,1804911,1832185,1858541,1886060,1912191,1940058,1967041,1994574,2021331,2048061,2074126,2102514,2128154,2155332,2180781,2207658,2234187,2259602,2285519,2310104,2337696,2364346,2390345,2417806,2444224,2470769 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89 
085.wav 	<sep>	 Cliff Richard and the Shadows 	<sep>	 Summer Holiday 	<sep>	 44.8610 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 127.9218	<sep>	 976,20141,40156,60311,79858,100625,120782,140327,160484,181106,200851,221170,242267,262705,282034,301579,321125,342645,362328,382781,404385,422518,442675,462160,483538,503083,524461,544007,562942,584320,606570,626166,645733,665256,684943,705023,726000,746368,765851,786658,806873,827439,845744,866709,887969,908657,927575,949005,969578,989658,1008443,1027837,1048183,1068338,1088615,1108683,1128894,1148905,1170592,1190449,1210446,1230139,1250601,1270089,1291826,1311941,1332395,1352901,1373356,1393512,1415515,1435177,1453982,1475971,1496587,1516695,1537366,1557677,1578434,1597521,1617677,1639227,1658570,1678317,1698781,1718695,1739748,1760273,1781494,1802096,1822807,1842357,1863461,1884518,1904266,1925114,1945757,1966005 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97 
086.wav 	<sep>	 The Hollies 	<sep>	 I'm Alive 	<sep>	 48.5761 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 131.2109	<sep>	 1440,38934,59090,78636,99403,119560,139716,159873,180640,200186,220953,242130,262873,284026,303319,323450,343565,363633,384355,403922,424394,444532,464814,484571,506322,524656,544338,563670,585154,604604,624473,645901,666833,686313,706389,725957,745388,765173,784751,804607,825689,845150,864935,883553,903098,924184,944022,965400,986168,1008515,1028975,1048398,1068995,1088560,1108292,1128714,1149242,1168131,1187231,1206237,1226214,1244975,1265475,1284514,1304289,1324538,1345482,1365649,1385693,1405634,1425280,1444811,1465544,1484900,1504831,1524495,1544245,1563033,1583002,1603005,1622458,1641836,1661315,1681038,1701354,1721621,1742090,1761687,1781244,1800399,1820031,1838116,1858273,1878671,1897364,1915688,1937444,1956486,1975598,1995990,2016170,2035877,2056600,2078067,2098686,2119135,2139037 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105 
087.wav 	<sep>	 Cliff Bennett 	<sep>	 Got to Get you Into my Life 	<sep>	 46.8114 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 138.8670	<sep>	 7212,26266,45320,64594,84055,104102,122636,141745,160378,180029,199031,218199,237414,256380,275648,294180,313990,334115,351344,371155,390833,408470,427554,446488,463992,481094,499419,517132,537288,557160,574151,593619,612591,632415,649852,668806,688167,706989,724173,743654,763015,782133,799738,818511,837988,856612,875896,895343,914451,933427,951761,971650,991753,1010626,1028970,1048110,1066568,1085181,1103062,1121749,1139409,1158447,1177564,1196169,1215369,1234246,1252619,1271670,1291092,1310032,1329414,1348336,1368317,1387809,1406671,1425332,1445288,1464625,1484289,1503261,1522860,1541400,1559041,1577452,1596551,1615620,1635694,1654961,1673242,1692448,1709237,1727561,1746192,1765805,1783775,1803109,1821169,1840543,1859066,1878188,1896303,1915862,1934512,1952721,1972500,1991673,2009605,2028074,2046012 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106 
088.wav 	<sep>	 The Chiffrons 	<sep>	 Sweet Talking Guy 	<sep>	 52.3842 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 148.1373	<sep>	 11028,28890,46932,64656,84184,102102,119887,138362,156249,175332,192323,210038,229150,246637,265042,284045,300591,317867,337162,355814,371883,391040,409362,427615,445081,463569,481621,500411,515560,533103,550625,569913,586592,605665,623425,642977,658486,676990,695092,711957,730006,747931,765089,782764,799809,817530,836244,853919,871933,889852,907376,925624,943745,962360,980002,997935,1014964,1033950,1051081,1069619,1087636,1104750,1122809,1141063,1159095,1177167,1193603,1211956,1230493,1248052,1266227,1283588,1300651,1317553,1336131,1354268,1372000,1390948,1408912,1427181,1444650,1462807,1481449,1499631,1517261,1534526,1552355,1570501,1588092,1605761,1623612,1640883,1657481,1674769,1692102,1709592,1728152,1746195,1764582,1782863,1800589,1818162,1835916,1853169,1871676,1889112,1907655,1925662,1943091,1960940,1977663,1995689,2013494,2031699,2050178,2068425,2085786,2103904,2121516,2139224,2156975,2174614,2192052,2209654,2226700,2245132,2262625,2280171,2297339 	<sep>	 4,8,12,16,20,24,28,32,36,40,44,48,52,56,60,64,68,72,76,80,84,88,92,96,100,104,108,112,116,120,124,128 
089.wav 	<sep>	 Hermans Hermits 	<sep>	 I'm into Something Good 	<sep>	 50.1551 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 swing 8ths	<sep>	 134.4753	<sep>	 8631,28307,47814,68205,87906,108649,127696,147096,167486,187750,207689,227539,246149,266080,285931,306773,326974,346811,365867,386118,405150,425329,444168,464480,484101,503765,521687,541558,561787,581262,600508,620271,640234,660355,680086,699517,718900,739023,758255,777781,797676,818581,838946,858163,877501,896719,916193,935530,955288,975233,995746,1015567,1035402,1054302,1073533,1093870,1114164,1133937,1153729,1173327,1192756,1211447,1230379,1249203,1269527,1289911,1310456,1330696,1350020,1368877,1388951,1408347,1427959,1448037,1467032,1486363,1505551,1526924,1545916,1565328,1584679,1604108,1622513,1642328,1661062,1680927,1700744,1720207,1739323,1760820,1781360,1800341,1820190,1839918,1859425,1878921,1898410,1918150,1938488,1958063,1977741,1996770,2015450,2035024,2055671,2075289,2094076,2114126,2133372,2153790,2173134,2192719 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110 
090.wav 	<sep>	 The Sufaris 	<sep>	 Wipeout 	<sep>	 49.4121 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 2	<sep>	 div by 4	<sep>	 156.8142	<sep>	 13393,30266,46053,61449,77882,93381,110643,126901,142590,157548,173838,189587,206349,222791,239405,254461,271504,287167,303918,320461,337457,353593,370204,386278,403318,420759,438206,454078,472047,488370,505334,521743,539219,556265,573278,589610,606700,623910,641444,658183,675725,691800,708792,726181,745103,761168,777534,794731,812685,828878,846122,863288,881078,898787,915329,931925,948807,966130,983736,1001300,1018991,1036297,1053259,1069973,1087289,1104497,1122151,1140454,1157382,1174902,1191214,1208418,1226460,1243308,1260082,1277304,1294227,1312153,1328676,1346636,1363755,1380275,1396705,1413285,1430288,1446645,1464047,1479810,1496191,1513997,1529963,1547172,1564092,1580235,1596230,1613333,1629500,1646173,1662714,1678812,1696372,1713289,1730231,1747216,1763754,1780522,1797536,1813368,1830654,1847576,1864193,1881427,1898263,1915516,1932567,1950743,1968022,1985560,2002752,2020574,2036447,2052175,2068619,2085454,2102433,2120475,2138331,2156324 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109,113,117,121,125 
091.wav 	<sep>	 Louis Armstrong 	<sep>	 What a Wonderful World 	<sep>	 54.0561 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 3 (triplet)	<sep>	 72.1623	<sep>	 16537,53204,87166,123116,162774,200117,235487,272296,307103,344675,380437,415677,452284,490799,529450,565053,602068,639546,677644,711558,747604,783118,818654,855740,892771,929926,966323,1002117,1038985,1076862,1115101,1152889,1190073,1227073,1264860,1302145,1338796,1374790,1411621,1449867,1484634,1518711,1554567,1591663,1628109,1667669,1704692,1742056,1779666,1817179,1853746,1891419,1926904,1962907,1997729,2035649,2071652,2107908,2143237,2179925,2215697,2252948,2287810,2324776,2363248 	<sep>	 2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62 
092.wav 	<sep>	 Buddy Holly and the Crickets 	<sep>	 Heartbeat 	<sep>	 54.7991 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 1	<sep>	 div by 2	<sep>	 149.1973	<sep>	 10942,28677,46412,64147,82301,100285,117376,134528,153841,170188,187190,203918,221527,238578,255769,271650,290572,307141,323288,340242,358937,375834,393102,410057,428416,445369,462051,479822,498330,514119,532079,549021,567246,584403,601370,617955,636336,653359,670755,688828,705959,723153,741011,758636,776553,793066,811133,829117,847119,864147,881414,898327,915853,932035,949984,967733,984939,1001353,1017892,1035014,1052719,1070003,1087311,1104228,1122299,1139032,1156655,1173660,1190491,1209336,1227632,1244798,1262717,1279907,1297687,1315161,1332495,1349883,1366355,1383718,1401311,1418230,1436492,1454137,1470978,1488381,1506347,1523963,1542154,1559999,1578660,1596403,1614188,1631832,1648514,1665892,1683640,1701495,1718768,1736745,1754733,1772155,1789897,1807516,1824918,1843264,1860510,1877920,1895623,1912819,1931070,1948599,1967233,1984537,2001876,2019691,2036845,2053250,2070359,2087748,2106075,2123913,2141438,2158727,2175769,2192619,2210645,2228329,2244917,2261532,2279210,2298125,2316520,2333487,2351322,2368815,2386762,2405155 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109,113,117,121,125,129,133,137 
093.wav 	<sep>	 Buddy Holly and the Crickets 	<sep>	 I Fought the Law 	<sep>	 60.5576 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 150.1115	<sep>	 6741,24368,40575,57701,75065,92404,109472,126837,145479,162393,179008,196830,215370,231615,248750,266706,283631,301178,318003,336445,353406,371279,388527,405800,424312,441308,458541,476690,494203,511151,529269,546741,564280,581704,599839,617301,634658,653983,671554,688035,705084,722718,740574,758711,775263,793245,810784,828047,845040,862883,881363,898003,915560,933627,951049,968338,985556,1003162,1022414,1039702,1056425,1073533,1091706,1108098,1126175,1143901,1161202,1178273,1195821,1213539,1231352,1248166,1266012,1283309,1300865,1318905,1336983,1354718,1373225,1391415,1409143,1426152,1443927,1461094,1479414,1496563,1515280,1533041,1551202,1567583,1585212,1602349,1619095,1637588,1656272,1673427,1692241,1709688,1727458,1745349,1762884,1780137,1798113,1816068,1834233,1851935,1868982,1886376,1904331,1922779,1939875,1958729,1976604,1995134,2012019,2030568,2048394,2066064,2084140,2102426,2119959,2137161,2155078,2172965,2189804,2207792,2226321,2243873,2261355,2280626,2298787,2316194,2333584,2351318,2368563,2385838,2404468,2420865,2438173,2455842,2473372,2490142,2508135,2527193,2545261,2562636,2579966,2597596,2615147,2632993,2650562,2668403 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93,97,101,105,109,113,117,121,125,129,133,137,141,145,149 
094.wav 	<sep>	 Buddy Holly and the Crickets 	<sep>	 True Love Ways 	<sep>	 49.6907 	<sep>	 Country	<sep>	 Rock/Pop	<sep>	 none	<sep>	 2	<sep>	 div by 2	<sep>	 84.1527	<sep>	 17390,47485,79247,109787,142160,172700,203240,234391,266764,297304,329065,359606,390757,422659,452196,484148,515914,546161,578823,609974,644790,675497,704648,736410,767561,799732,829656,859713,893134,924022,954667,985557,1017319,1047125,1079207,1110958,1143867,1175861,1207012,1238196,1268966,1301111,1331641,1362498,1394357,1426063,1456785,1487411,1518010,1548838,1581557,1612070,1643356,1674012,1711680,1742831,1775203,1807576,1838868,1869733,1901640,1933401,1964552,1996314,2028687,2059253,2091336,2123131,2155361,2186947 	<sep>	 1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69 
